ZIP,num_sch,num_work,num_personal,num_pickdrop,num_discret,num_shop,num_home,num_em,num_m,num_aft,num_evn,num_walk,num_bike,num_taxi,num_local_bus,num_inter_rail,num_intra_rail,num_auto,num_other
95470,3,8,0,0,2,2,7,0,26,12,19,0,0,0,3,0,0,39,0
95472,29,62,15,58,95,73,80,41,288,281,304,91,21,0,1,0,0,666,0
95476,8,44,13,15,62,25,21,23,109,127,133,32,7,0,2,0,0,302,0
95482,15,69,12,24,55,47,42,21,174,150,100,38,1,0,12,0,0,365,0
95485,3,8,0,0,5,3,8,6,16,19,15,10,1,0,2,0,0,35,0
95488,0,0,1,0,2,0,0,0,3,7,0,0,0,0,0,0,0,10,0
95490,35,32,6,13,17,24,10,17,89,70,89,12,0,0,22,0,0,210,0
95492,14,27,17,22,30,24,34,13,137,152,157,48,8,0,5,0,0,338,0
95493,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
95494,0,3,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4,0
95497,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
95501,7,92,33,25,61,63,39,18,192,234,118,45,12,1,12,2,0,457,0
95502,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
95503,9,17,11,14,38,34,30,10,92,140,74,23,0,0,3,0,0,263,0
95511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95514,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
95519,3,13,7,6,32,13,19,12,85,75,64,15,2,2,1,0,0,187,0
95521,22,56,18,20,71,46,39,9,184,192,147,106,27,0,12,0,0,338,0
95524,0,5,0,0,3,1,10,0,13,9,11,4,1,0,0,0,0,23,0
95525,3,1,1,1,5,0,0,0,8,8,10,0,2,0,0,0,0,21,0
95526,0,3,4,0,0,2,4,1,7,7,11,4,0,0,0,0,0,13,0
95527,0,7,0,0,0,0,0,0,4,4,5,0,0,0,3,0,0,11,0
95528,0,0,0,2,1,0,7,0,17,3,7,0,0,0,0,0,0,20,0
95531,53,142,19,43,86,88,68,62,346,408,228,58,7,0,22,0,0,850,0
95532,0,6,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,6,0
95536,1,6,0,0,9,1,1,1,9,6,12,4,0,0,0,0,0,23,0
95537,0,5,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,5,0
95538,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,0,3,0
95540,3,26,5,12,29,27,18,15,97,55,52,6,0,0,2,0,0,185,0
95542,0,3,1,3,4,5,7,0,14,16,17,6,0,0,0,0,0,35,0
95543,1,2,0,0,1,0,5,0,5,14,10,2,0,0,0,0,0,24,0
95545,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0
95546,2,1,0,2,3,0,4,6,7,2,12,0,0,0,0,0,0,20,0
95547,0,10,1,0,0,1,4,0,12,14,14,5,0,0,0,0,0,35,0
95548,4,7,1,8,9,0,1,6,18,29,18,8,0,0,2,0,0,61,0
95549,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
95550,0,1,0,3,0,0,0,0,1,0,4,0,0,0,0,0,0,5,0
95551,0,1,0,0,4,0,0,0,6,0,2,0,0,0,0,0,0,8,0
95552,0,1,0,0,8,0,5,0,13,7,11,4,0,0,0,0,0,21,0
95554,2,1,0,2,3,0,0,0,3,2,4,0,0,0,0,0,0,9,0
95556,0,3,0,0,9,1,2,0,7,16,0,1,0,0,0,0,0,19,0
95559,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
95560,1,7,0,2,2,2,5,0,14,20,8,0,3,0,0,0,0,36,0
95562,0,0,0,0,5,1,3,0,0,6,15,0,0,0,0,0,0,21,0
95563,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
95564,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0
95565,0,4,0,0,0,1,0,5,1,3,3,3,0,0,0,0,0,6,0
95567,1,5,1,1,2,0,3,0,9,4,5,0,0,0,0,0,0,15,0
95570,0,0,0,0,3,0,2,2,3,9,4,0,3,0,0,0,0,11,0
95571,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
95573,0,1,2,0,0,2,4,0,8,7,4,0,0,0,0,0,0,14,0
95585,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
95587,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0
95589,0,1,0,0,2,0,0,0,9,0,2,0,0,0,0,0,0,5,0
95595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95601,0,2,0,0,1,2,3,1,4,2,3,0,0,0,0,0,0,11,0
95602,6,24,4,1,22,3,12,11,51,52,40,12,0,0,0,0,0,119,0
95603,10,48,14,17,28,49,22,19,145,119,67,2,0,0,0,1,0,318,0
95605,3,13,0,0,4,17,3,4,12,5,32,8,1,0,0,0,0,48,0
95606,0,3,0,0,16,0,0,1,15,4,3,3,0,0,0,0,0,12,0
95607,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
95608,18,25,9,24,49,36,30,18,139,132,130,14,24,0,2,0,0,331,0
95610,5,19,8,9,45,39,17,8,106,90,76,3,2,0,0,0,0,251,0
95612,0,2,0,3,4,0,0,2,2,1,6,1,0,0,0,0,0,11,0
95614,0,2,0,0,2,0,4,2,9,4,9,0,0,0,0,0,0,17,0
95616,54,119,26,51,107,72,49,29,339,321,336,129,125,0,6,3,0,657,0
95618,6,31,5,18,42,16,44,27,97,98,135,25,52,0,3,0,0,237,0
95619,4,5,0,5,10,1,0,4,15,20,8,1,1,0,1,0,0,42,0
95620,15,26,4,24,37,31,29,21,99,134,112,29,6,0,0,1,0,290,0
95621,2,5,0,15,24,12,8,0,37,49,40,0,0,0,1,0,0,115,0
95623,0,3,1,0,1,0,0,1,7,8,6,0,0,0,0,0,0,16,0
95624,30,21,4,20,41,22,18,15,83,101,62,13,8,0,0,0,0,229,0
95626,4,0,2,4,2,0,6,2,11,18,20,0,0,0,1,0,0,45,0
95627,0,2,0,5,6,1,8,0,16,13,4,3,0,0,0,0,0,29,0
95628,12,9,14,2,35,33,31,17,102,82,102,3,1,0,1,0,0,242,0
95629,0,0,0,0,0,0,1,0,2,4,3,0,0,0,0,0,0,8,0
95630,40,83,25,41,80,93,25,27,270,245,205,23,24,0,6,0,4,642,0
95631,0,1,0,1,15,0,7,3,5,18,19,6,0,0,1,0,0,39,0
95632,5,12,0,5,19,12,7,6,44,46,33,8,10,1,0,0,0,100,0
95633,0,0,0,0,2,0,4,0,7,6,0,0,0,0,0,0,0,8,0
95634,1,1,0,1,3,1,0,1,2,6,6,0,0,0,0,0,0,15,0
95635,0,2,0,0,3,1,0,1,1,5,3,0,0,0,0,0,0,7,0
95636,0,0,0,0,10,0,0,0,2,4,8,0,0,0,0,0,0,8,0
95637,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
95638,0,1,2,0,3,1,1,1,1,7,3,0,0,0,0,0,0,14,0
95640,4,14,6,3,11,11,20,17,54,46,62,6,0,0,0,0,0,128,0
95641,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0
95642,2,63,30,11,47,104,40,19,181,213,103,44,6,0,6,0,0,416,0
95645,0,2,0,1,1,0,0,2,1,0,5,0,0,0,0,0,0,8,0
95646,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,3,0
95648,4,32,9,5,55,25,40,9,73,139,102,23,5,0,0,0,0,270,0
95650,9,12,3,21,37,6,12,3,86,70,44,4,1,0,2,0,0,172,0
95651,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,4,0
95652,0,8,1,0,2,1,0,2,7,3,1,0,0,0,0,0,0,13,0
95655,3,7,6,4,4,0,0,1,27,12,8,10,9,0,1,0,0,29,0
95658,1,4,1,0,0,0,1,3,20,2,10,0,1,0,0,0,0,24,0
95659,1,2,2,0,3,0,2,2,4,4,3,0,0,0,1,0,0,9,0
95660,8,10,3,9,9,9,5,4,50,44,26,12,3,0,3,0,3,90,0
95661,10,55,26,17,53,37,27,25,116,159,125,9,14,0,2,0,0,366,0
95662,16,8,2,6,7,6,16,9,48,58,26,5,1,0,0,0,0,111,0
95663,2,4,0,0,1,0,2,4,5,13,8,0,0,0,0,0,0,23,0
95664,0,0,0,0,0,0,3,1,4,2,0,0,0,0,0,0,0,6,0
95665,0,2,5,6,10,6,2,0,28,24,27,1,0,0,0,0,0,72,0
95666,0,8,3,1,4,7,3,6,18,21,21,6,0,0,0,0,0,41,0
95667,23,68,15,29,87,70,38,42,213,259,133,36,10,0,9,0,0,529,0
95668,2,6,0,2,0,0,0,2,5,3,0,0,0,0,0,0,0,12,0
95669,7,8,6,1,8,5,8,11,33,40,14,2,2,0,4,0,0,68,0
95670,13,59,6,7,26,21,14,21,115,65,69,14,2,0,4,0,2,218,0
95672,3,0,2,0,4,0,4,0,13,13,16,0,0,0,3,0,0,37,0
95673,1,3,3,0,3,5,9,3,29,20,16,0,0,0,1,0,0,42,0
95674,0,2,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,4,0
95676,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
95677,20,28,1,15,32,22,16,21,70,101,80,4,0,0,0,0,0,250,0
95678,13,62,10,16,57,135,23,19,161,211,103,33,12,0,2,0,0,412,0
95679,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
95681,0,0,1,0,6,0,1,0,10,3,2,0,0,0,0,0,0,12,0
95682,20,15,7,14,44,19,34,13,101,134,99,13,1,0,17,0,0,277,0
95683,0,22,2,1,6,0,3,1,25,18,6,2,0,0,0,0,0,39,0
95684,0,0,0,0,8,0,0,5,1,9,7,0,0,0,0,0,0,18,0
95685,8,16,5,3,14,3,15,15,71,62,44,14,0,0,5,0,0,136,0
95686,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0
95687,35,76,12,76,64,104,67,48,235,281,229,19,7,0,3,0,0,701,0
95688,25,83,27,51,34,47,53,46,193,188,212,27,3,0,4,0,0,549,0
95689,0,2,0,0,7,0,6,5,11,12,22,0,0,0,0,0,0,39,0
95690,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0
95691,16,39,1,10,16,22,23,19,68,93,96,18,3,0,5,0,0,222,0
95692,15,14,1,8,17,4,9,7,72,35,44,13,3,0,7,0,0,117,0
95693,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0
95694,6,16,4,6,6,1,2,3,37,30,23,23,1,0,0,0,0,58,0
95695,15,43,17,11,46,21,30,26,146,135,96,39,11,0,2,0,0,303,0
95698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
95699,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0
95701,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,4,0
95703,0,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,0,3,0
95709,2,5,2,8,15,5,4,2,32,26,7,5,5,0,7,0,0,46,0
95713,0,3,0,0,7,1,3,2,13,5,3,0,0,0,0,0,0,18,0
95720,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0
95721,0,1,0,0,4,0,2,1,2,0,3,0,0,0,0,0,0,6,0
95722,1,2,1,0,5,0,5,2,16,9,12,0,0,0,0,0,0,27,0
95724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
95726,2,8,4,24,16,7,13,11,50,72,23,0,6,0,20,0,0,117,0
95728,0,0,3,0,9,0,0,0,4,2,2,0,0,0,0,0,0,10,0
95735,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
95736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
95742,0,21,1,2,6,6,3,8,22,31,21,0,3,0,1,0,2,73,0
95746,3,16,4,12,34,1,11,11,59,75,66,6,4,0,3,0,0,168,0
95747,17,26,4,34,38,14,28,28,124,133,145,33,4,0,3,0,0,337,0
95757,9,10,0,7,18,3,9,5,33,44,30,4,1,0,0,0,0,101,0
95758,16,17,10,15,22,41,22,9,96,127,96,23,20,0,0,0,0,255,0
95762,20,43,11,9,27,10,27,23,96,117,108,13,15,0,14,0,0,284,0
95765,23,38,6,14,48,6,20,11,102,89,90,21,3,0,1,0,0,245,0
95776,9,13,3,12,22,44,5,11,59,90,72,27,13,0,4,0,0,176,0
95811,0,38,3,4,12,13,0,3,41,55,14,11,4,0,0,0,3,97,0
95812,0,0,0,0,0,0,0,3,0,0,1,1,0,0,2,0,1,0,0
95814,2,141,16,20,47,18,5,26,170,129,65,145,9,2,17,12,11,198,0
95815,8,31,7,7,33,45,11,9,93,92,59,42,14,0,2,0,3,177,0
95816,5,40,8,5,15,16,3,10,48,50,39,10,4,0,1,2,2,123,0
95817,2,23,19,4,12,3,5,8,31,29,20,3,0,0,0,0,0,82,0
95818,10,12,6,10,27,20,10,10,76,54,84,17,26,0,1,0,1,159,0
95819,29,20,16,10,21,22,8,4,65,79,67,15,7,0,1,0,4,173,0
95820,5,13,0,4,28,5,8,6,27,44,34,14,0,0,3,0,0,90,0
95821,6,26,10,13,30,36,7,16,75,89,62,6,10,0,4,0,3,209,0
95822,20,12,6,9,38,14,27,7,95,79,71,26,21,0,1,0,1,170,5
95823,7,20,6,12,24,17,17,8,64,71,44,23,1,0,6,0,0,157,0
95824,0,11,3,0,4,3,0,1,15,9,3,1,0,0,0,0,0,26,0
95825,1,50,20,16,26,45,14,3,102,102,47,18,5,0,1,0,0,229,0
95826,13,29,2,16,24,23,24,21,100,92,79,26,15,2,0,0,8,218,0
95827,8,32,2,11,14,4,12,21,45,38,39,4,6,1,0,0,2,122,0
95828,2,17,3,4,7,13,12,12,49,40,37,8,3,0,2,0,0,102,0
95829,5,5,0,8,15,2,6,5,27,23,18,9,2,0,0,0,0,51,0
95831,5,5,4,12,32,12,23,8,67,63,90,22,3,2,2,0,0,173,0
95832,0,1,0,0,2,0,0,0,7,1,0,0,0,0,0,0,0,8,0
95833,11,20,1,11,26,9,4,11,49,30,71,9,6,0,3,1,0,135,0
95834,10,36,5,5,18,26,8,8,62,58,59,0,2,1,0,0,0,169,0
95835,4,3,6,3,19,5,21,10,22,33,50,6,1,0,0,0,0,95,0
95837,0,8,0,18,3,2,0,12,25,22,16,2,0,4,2,2,0,52,17
95838,2,11,1,8,21,0,3,4,17,28,28,6,2,0,2,1,0,60,0
95841,12,9,1,5,16,1,15,1,55,42,40,10,1,0,9,0,0,99,0
95842,7,9,2,5,22,9,9,15,33,62,41,7,3,0,2,0,0,111,0
95843,11,2,2,11,10,6,14,5,51,58,32,7,0,0,2,0,0,115,0
95864,19,9,5,26,24,8,8,22,77,60,66,11,8,0,3,0,0,179,0
95894,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
95901,35,74,21,21,63,43,56,57,231,276,167,55,22,0,27,0,0,530,0
95903,1,25,2,0,1,7,0,7,18,15,3,0,0,0,0,0,0,43,0
95910,0,3,2,0,0,0,1,0,5,8,1,3,0,0,0,0,0,10,0
95912,1,12,1,2,8,5,9,4,22,25,21,0,0,0,3,0,0,55,0
95914,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,0
95915,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
95916,0,0,0,0,6,2,1,2,5,0,7,5,0,0,0,0,0,7,0
95917,0,11,0,2,4,0,2,6,8,15,16,0,3,0,0,0,0,37,0
95918,2,1,1,0,20,3,9,11,22,17,22,0,2,0,4,0,0,51,0
95919,3,0,0,3,4,0,5,9,12,20,12,11,0,0,5,0,0,27,0
95922,0,3,0,0,4,0,4,3,5,9,8,3,0,0,0,0,0,11,0
95923,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
95926,31,80,43,35,66,84,33,29,257,249,131,37,46,0,11,0,0,520,0
95927,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,4,0
95928,31,79,22,27,66,141,47,17,236,256,158,52,23,0,9,3,0,549,0
95929,0,5,0,0,2,0,0,2,4,1,0,1,0,0,0,0,0,6,0
95930,0,2,0,0,1,1,3,0,3,4,2,3,0,0,0,0,0,5,0
95932,14,60,19,16,43,14,25,24,118,124,102,20,22,0,5,0,0,297,0
95934,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,4,0
95935,0,0,1,0,1,2,1,1,10,4,1,0,0,0,0,0,0,10,0
95936,2,11,2,5,0,0,0,0,10,17,5,12,0,0,0,0,0,20,0
95937,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,4,0
95938,9,2,3,7,15,2,10,5,30,37,22,7,0,0,0,0,0,68,0
95939,0,0,0,0,5,0,1,0,0,3,5,0,0,0,0,0,0,8,0
95940,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0
95941,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0
95942,0,0,0,0,3,0,1,0,4,7,1,0,0,0,0,0,0,10,0
95943,2,0,0,2,4,0,8,3,9,7,19,4,0,0,0,0,0,33,0
95944,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,5,0
95945,29,41,23,23,58,56,30,16,134,183,100,28,9,0,10,0,0,353,0
95946,3,7,2,3,8,2,2,1,31,32,18,8,0,0,1,0,0,58,0
95947,2,8,2,5,4,2,9,11,33,23,23,5,1,0,0,0,0,58,0
95948,11,13,14,27,26,8,10,10,71,63,82,14,5,0,0,0,0,190,0
95949,13,8,0,1,20,15,14,8,64,81,95,9,2,0,6,0,0,195,0
95950,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
95951,6,1,0,4,9,0,2,2,23,14,11,2,0,0,0,0,0,34,0
95953,8,8,5,15,13,2,31,11,46,48,47,7,0,0,4,0,0,117,0
95954,0,1,0,2,9,2,7,4,14,8,26,0,0,0,0,0,0,41,0
95955,6,3,0,7,3,1,7,4,24,13,14,11,0,0,5,0,0,30,0
95956,0,0,0,0,5,0,0,0,4,0,1,0,1,0,0,0,0,4,0
95957,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0
95959,6,22,5,5,40,19,24,9,94,101,76,16,13,0,2,0,0,212,0
95960,0,3,0,0,2,0,3,1,6,5,5,0,0,0,0,0,0,16,0
95961,8,10,2,11,32,4,17,17,87,72,67,26,12,0,6,0,0,160,0
95962,4,0,0,1,3,3,5,0,11,16,21,0,0,0,1,0,0,34,0
95963,25,50,21,21,33,38,80,43,238,208,151,36,3,0,4,0,0,502,0
95965,12,48,14,19,33,25,24,24,137,93,113,19,0,0,1,0,0,335,0
95966,13,36,7,20,23,26,20,17,108,62,59,2,6,0,6,0,0,212,0
95967,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
95968,0,2,0,1,2,0,4,2,5,4,5,0,0,0,0,0,0,12,0
95969,22,44,10,18,45,28,30,18,114,155,129,6,0,0,8,0,0,361,0
95970,0,2,0,0,4,0,7,3,6,3,21,0,0,0,0,0,0,25,0
95971,32,80,19,17,55,39,60,41,197,218,145,53,44,0,12,0,0,422,0
95972,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0
95973,9,41,13,17,37,13,33,31,97,142,109,18,18,0,5,0,0,291,1
95974,2,2,0,2,2,2,0,0,4,2,4,0,0,0,0,0,0,10,0
95975,0,4,0,0,0,1,0,0,2,4,3,2,0,0,0,0,0,6,0
95977,1,0,0,0,3,0,1,2,5,2,2,0,2,0,0,0,0,5,0
95979,3,3,0,2,2,1,0,7,10,9,7,5,2,0,4,0,0,18,0
95981,0,0,0,0,1,0,4,0,7,1,4,0,0,0,0,0,0,8,0
95982,14,14,6,6,9,0,13,12,46,37,28,1,4,0,0,0,0,102,0
95983,0,1,0,0,2,0,0,1,0,2,5,0,0,0,0,0,0,8,0
95984,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
95987,5,19,1,6,1,2,4,11,44,45,19,7,0,0,0,0,0,96,0
95988,29,60,7,46,55,25,24,32,153,144,132,42,14,0,1,0,0,381,0
95991,14,61,46,25,105,62,33,18,256,256,168,66,0,0,7,0,0,567,0
95993,17,38,11,22,39,107,28,23,193,191,139,29,5,0,3,0,0,446,0
96001,22,84,54,17,44,23,30,19,169,168,103,22,17,0,4,0,0,390,0
96002,20,43,16,34,46,35,44,28,161,172,92,21,7,0,11,0,0,374,1
96003,17,38,14,38,61,140,29,27,191,275,178,20,6,0,10,0,0,586,0
96006,0,0,0,0,1,0,3,5,3,4,5,1,0,0,0,0,0,6,0
96007,4,27,3,12,18,38,26,13,66,80,69,3,4,0,0,0,0,202,0
96008,0,0,1,0,3,1,0,0,1,2,2,0,0,0,0,0,0,5,0
96009,0,4,0,0,1,3,3,0,10,7,3,1,0,0,0,0,0,14,0
96010,0,1,1,0,0,0,4,1,4,7,3,0,0,0,0,0,0,10,0
96011,0,0,0,0,0,1,5,0,4,3,5,0,0,0,0,0,0,8,0
96013,0,10,1,1,7,9,1,3,24,22,7,5,0,0,0,0,0,48,0
96014,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
96015,0,0,0,6,6,0,0,0,21,3,6,0,0,0,0,0,0,32,0
96016,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0
96017,2,2,0,0,1,0,5,1,7,4,6,0,0,0,2,0,0,13,0
96019,0,6,0,0,11,2,1,1,19,25,22,2,7,0,1,0,0,54,0
96020,0,10,5,2,11,6,2,4,17,14,21,0,1,0,0,0,0,49,0
96021,11,30,6,4,16,23,22,17,74,82,94,6,5,0,5,0,0,223,0
96022,8,11,4,12,15,1,23,17,52,53,61,10,4,0,2,0,0,145,0
96023,4,0,0,1,2,0,1,0,3,2,2,2,0,0,3,0,0,2,0
96024,1,1,2,0,3,1,5,1,11,4,8,0,0,0,1,0,0,17,0
96025,3,9,0,2,7,1,4,5,20,28,15,3,0,0,4,0,0,45,0
96027,0,1,0,0,3,1,2,5,8,7,3,0,0,0,1,0,0,12,0
96028,0,3,2,0,6,6,0,3,3,10,1,0,0,0,0,0,0,17,0
96029,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0
96031,1,1,0,0,2,0,2,0,8,3,6,2,2,0,4,0,0,5,0
96032,5,3,0,0,1,5,14,5,19,16,34,0,0,0,0,0,0,57,0
96034,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0
96035,0,4,0,1,0,0,1,3,6,7,4,7,0,0,0,0,0,12,0
96037,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0
96038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
96039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96040,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
96041,9,17,13,18,17,23,18,1,81,103,35,6,0,0,1,0,0,201,0
96044,0,1,0,0,4,0,4,0,2,4,11,0,0,0,0,0,0,14,0
96046,0,0,4,2,0,0,1,1,0,2,8,0,0,0,0,0,0,8,0
96048,9,2,0,4,4,2,7,3,28,25,18,0,0,0,3,0,0,51,0
96050,0,1,0,0,2,0,6,0,7,2,8,3,0,0,0,0,0,10,0
96051,1,1,0,0,1,0,1,2,4,5,4,0,0,0,0,0,0,8,0
96052,1,7,2,8,20,4,2,4,28,33,31,4,0,0,1,0,0,76,0
96054,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
96055,15,9,0,4,6,3,6,8,19,32,22,3,0,0,0,0,0,68,0
96056,0,5,2,4,0,0,2,2,11,10,4,2,0,0,0,0,0,20,0
96057,0,9,0,0,3,0,0,3,3,3,3,0,0,0,0,0,0,15,0
96058,4,2,0,3,4,0,10,6,10,4,16,6,0,0,2,0,0,18,0
96059,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
96061,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0
96063,0,2,1,0,11,0,0,0,6,6,4,0,0,0,0,0,0,17,0
96064,1,0,3,3,8,0,6,12,14,23,17,4,0,0,0,0,0,52,0
96065,0,0,0,0,6,0,2,1,9,4,2,4,2,0,0,0,0,9,0
96067,3,40,13,11,44,25,28,24,117,96,100,7,7,0,0,0,0,277,0
96068,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,5,0
96069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96071,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,1,0
96073,7,0,0,4,3,1,5,1,17,12,2,2,0,0,0,0,0,22,0
96074,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0
96075,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,3,0
96076,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96080,23,104,24,21,54,66,46,58,218,234,158,40,16,0,19,0,0,536,0
96087,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,5,0
96088,0,4,4,2,5,1,0,1,4,10,11,0,0,0,0,0,0,26,0
96090,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
96091,9,6,2,0,7,1,8,5,32,21,22,4,12,0,1,0,0,43,0
96093,9,52,23,14,39,45,36,12,146,172,64,14,5,0,9,0,0,338,0
96094,22,20,7,16,17,13,14,6,87,72,64,9,0,0,1,0,0,182,0
96097,5,48,34,19,35,64,32,9,167,190,105,49,13,3,4,0,0,381,0
96101,13,46,17,8,27,41,40,17,179,121,70,28,4,0,5,0,0,290,0
96103,0,10,0,2,12,6,6,4,37,20,8,1,0,0,0,0,0,61,0
96104,0,7,0,0,7,7,5,2,23,19,9,5,0,0,0,0,0,47,0
96105,0,1,2,0,3,3,1,1,5,13,1,6,0,0,0,0,0,14,0
96106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
96107,3,7,1,1,8,0,15,2,27,24,18,2,10,0,2,0,0,54,0
96108,0,0,0,1,2,0,0,0,1,6,2,2,0,0,0,0,0,6,0
96109,4,3,0,1,9,0,8,4,16,13,16,3,0,0,3,0,0,36,0
96110,0,0,0,0,1,0,2,0,1,2,2,0,0,0,0,0,0,4,0
96111,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,0
96112,0,0,0,0,0,0,2,0,4,1,1,0,0,0,0,0,0,2,0
96113,0,5,0,0,0,2,0,3,2,5,0,5,0,0,0,0,0,5,0
96114,2,3,1,3,5,0,13,6,23,19,23,0,0,0,0,0,0,53,0
96115,0,0,0,0,2,0,1,1,1,0,2,0,0,0,0,0,0,3,0
96116,0,1,0,0,4,0,0,1,6,9,5,0,0,0,0,0,0,16,0
96117,0,1,0,0,0,0,1,1,13,0,8,0,0,0,0,0,0,20,0
96118,1,11,1,0,21,3,9,6,36,32,25,12,11,0,1,0,0,63,0
96120,5,8,4,4,20,3,6,6,39,39,19,12,0,0,1,0,0,85,0
96121,0,0,0,0,1,0,0,0,2,0,3,2,0,0,0,0,0,3,0
96122,2,8,4,6,17,11,12,5,56,60,30,9,10,0,0,0,0,125,0
96124,0,0,4,0,2,0,4,2,7,15,9,4,0,0,1,0,0,23,0
96125,0,0,1,0,4,1,3,1,11,12,9,2,1,0,0,0,0,23,0
96126,1,0,1,0,0,0,4,1,9,8,6,0,0,0,2,0,0,18,0
96128,0,1,0,0,1,4,8,4,8,11,2,0,0,0,0,0,0,17,0
